@RELATION queryWorkflowMetrics

@ATTRIBUTE QueryContextInstance STRING
@ATTRIBUTE QueryBeginExecutionTime NUMERIC
@ATTRIBUTE QueryEndExecutionTime NUMERIC
@ATTRIBUTE QueryContent STRING
@ATTRIBUTE QuerySizeInCharacters NUMERIC
@ATTRIBUTE QueryNamespaceNb NUMERIC
@ATTRIBUTE QueryVariablesNb NUMERIC
@ATTRIBUTE QueryDataSetSourcesNb NUMERIC
@ATTRIBUTE QueryOperatorsNb NUMERIC
@ATTRIBUTE QueryResultOrderingNb NUMERIC
@ATTRIBUTE QueryResultLimitNb NUMERIC
@ATTRIBUTE QueryResultOffsetNb NUMERIC
@ATTRIBUTE QueryResultSizeInCharacters NUMERIC
@ATTRIBUTE QueryTotalResponseTime NUMERIC
@ATTRIBUTE QueryProcessTotalCPUTime NUMERIC
@ATTRIBUTE QueryThreadTotalCPUTime NUMERIC
@ATTRIBUTE QueryThreadUserCPUTime NUMERIC
@ATTRIBUTE QueryThreadSystemCPUTime NUMERIC
@ATTRIBUTE QueryThreadCount NUMERIC
@ATTRIBUTE QueryThreadBlockCount NUMERIC
@ATTRIBUTE QueryThreadBlockTime NUMERIC
@ATTRIBUTE QueryThreadWaitCount NUMERIC
@ATTRIBUTE QueryThreadWaitTime NUMERIC
@ATTRIBUTE QueryThreadGccCount NUMERIC
@ATTRIBUTE QueryThreadGccTime NUMERIC
@ATTRIBUTE QueryContextInstanceFromWorkflow STRING
@ATTRIBUTE WorkflowNumberOfPlugins NUMERIC
@ATTRIBUTE WorkflowTotalResponseTime NUMERIC
@ATTRIBUTE WorkflowProcessTotalCPUTime NUMERIC
@ATTRIBUTE WorkflowThreadTotalCPUTime NUMERIC
@ATTRIBUTE WorkflowThreadUserCPUTime NUMERIC
@ATTRIBUTE WorkflowThreadSystemCPUTime NUMERIC
@ATTRIBUTE WorkflowThreadCount NUMERIC
@ATTRIBUTE WorkflowThreadBlockCount NUMERIC
@ATTRIBUTE WorkflowThreadBlockTime NUMERIC
@ATTRIBUTE WorkflowThreadWaitCount NUMERIC
@ATTRIBUTE WorkflowThreadWaitTime NUMERIC
@ATTRIBUTE WorkflowThreadGccCount NUMERIC
@ATTRIBUTE WorkflowThreadGccTime NUMERIC
@ATTRIBUTE workflowID {w_01, w_02, w_03, w_04} 

@DATA 
'b4454c76-33e2-4713-b7ed-011e4f18897e', 1309181911747, 1309181913747, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "osteoporosis"} }', 60, 0, 3, 0, 0, 0, 0, 0, 11181, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1998, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#b104760a-7741-4560-8950-8f8bfca91ff4', 4, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1998, 0, 0, w_01
'b7da201c-97d3-4c88-acbb-13dc79b6bc66', 1309181867513, 1309181869513, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "HIV"} }', 51, 0, 3, 0, 0, 0, 0, 0, 24154, 2000, 15, 0, 0, 0, 0, 0, 0, 2, 1998, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#b1d003ea-359b-4103-8fa7-985a9b37c68e', 4, 2015, 0, 0, 0, 0, 0, 0, 0, 2, 1999, 0, 0, w_01
'b7df9752-6e35-4924-8d51-b1cfa9e61457', 1309182228341, 1309182230341, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "Bartenwerfer syndrome"}  UNION {?s ?p ?o . ?s ?p "arthritis"} UNION {?s ?p ?o . ?s ?p "APRAXIAS" } UNION {?s ?p ?o . ?s ?p "level;" } UNION {?s ?p ?o . ?s ?p "superoxide" }}', 217, 0, 3, 0, 0, 0, 0, 0, 33326, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1998, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#b4454c76-33e2-4713-b7ed-011e4f18897e', 4, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1998, 0, 0, w_01
'ba09bb32-dc17-45ac-9904-27ac77dc68a7', 1309182196169, 1309182198169, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "trauma"}  UNION {?s ?p ?o . ?s ?p "Acropustulosis"} UNION {?s ?p ?o . ?s ?p "APRAXIAS" } UNION {?s ?p ?o . ?s ?p "level;" } UNION {?s ?p ?o . ?s ?p "superoxide" } UNION {?s ?p ?o . ?s ?p "envenomations" } }', 250, 0, 3, 0, 0, 0, 0, 0, 59371, 2000, 15, 0, 0, 0, 0, 0, 0, 2, 1998, 1, 13, 'http://www.larkc.eu/ontologies/IMOntology.rdf#b7da201c-97d3-4c88-acbb-13dc79b6bc66', 4, 2000, 15, 0, 0, 0, 0, 0, 0, 2, 1998, 0, 0, w_01
'ba37398a-9e5a-4e25-a8e2-84e4d5b6b4a9', 1309181877576, 1309181879576, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "insomnia"} }', 56, 0, 3, 0, 0, 0, 0, 0, 25392, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1998, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#b7df9752-6e35-4924-8d51-b1cfa9e61457', 4, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1998, 0, 0, w_01
'bcec7f43-2488-4335-baa0-7abd14ad4810', 1309181859419, 1309181861419, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "heart"} }', 53, 0, 3, 0, 0, 0, 0, 0, 40788, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1998, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#ba09bb32-dc17-45ac-9904-27ac77dc68a7', 4, 2000, 15, 0, 0, 0, 0, 0, 0, 2, 1998, 1, 13, w_01
'bdbb9ef0-ebfb-4693-b202-7f08b8a315ce', 1309181805138, 1309181807154, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "anxiety"} }', 55, 0, 3, 0, 0, 0, 0, 0, 33952, 2016, 15, 15, 15, 0, 0, 0, 0, 2, 1999, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#ba37398a-9e5a-4e25-a8e2-84e4d5b6b4a9', 4, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1998, 0, 0, w_01
'be3291d6-da2e-4188-b182-625698a3ec1f', 1309181950466, 1309181952466, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "whooping cough"} }', 62, 0, 3, 0, 0, 0, 0, 0, 25362, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1999, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#bcec7f43-2488-4335-baa0-7abd14ad4810', 4, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1998, 0, 0, w_01
'bfb6a651-af96-40d0-81c1-e9f2f0701eac', 1309181853388, 1309181855404, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "herpes"} }', 54, 0, 3, 0, 0, 0, 0, 0, 9140, 2016, 31, 0, 0, 0, 0, 0, 0, 2, 1998, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#bdbb9ef0-ebfb-4693-b202-7f08b8a315ce', 4, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1999, 0, 0, w_01
'c1a34fab-4a2b-4222-a6eb-09a1f4370730', 1309182067341, 1309182069341, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "trauma"}  UNION {?s ?p ?o . ?s ?p "cholesterol"} UNION {?s ?p ?o . ?s ?p "APRAXIAS" } UNION {?s ?p ?o . ?s ?p "level;" } UNION {?s ?p ?o . ?s ?p "superoxide" } UNION {?s ?p ?o . ?s ?p "envenomations" } }', 247, 0, 3, 0, 0, 0, 0, 0, 61872, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1999, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#be3291d6-da2e-4188-b182-625698a3ec1f', 4, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1999, 0, 0, w_01
'c2b4c82e-d74a-42ab-94fe-5d0f17417e09', 1309182103607, 1309182105607, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "trauma"}  UNION {?s ?p ?o . ?s ?p "migraine"} UNION {?s ?p ?o . ?s ?p "APRAXIAS" } UNION {?s ?p ?o . ?s ?p "level;" } UNION {?s ?p ?o . ?s ?p "superoxide" } UNION {?s ?p ?o . ?s ?p "envenomations" } }', 244, 0, 3, 0, 0, 0, 0, 0, 55204, 2000, 31, 0, 0, 0, 0, 0, 0, 2, 1999, 1, 12, 'http://www.larkc.eu/ontologies/IMOntology.rdf#bfb6a651-af96-40d0-81c1-e9f2f0701eac', 4, 2000, 31, 0, 0, 0, 0, 0, 0, 2, 1998, 0, 0, w_01
'c351f55c-21f5-408d-94bd-e686f92f2b39', 1309182089482, 1309182091482, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "trauma"}  UNION {?s ?p ?o . ?s ?p "lung"} UNION {?s ?p ?o . ?s ?p "APRAXIAS" } UNION {?s ?p ?o . ?s ?p "level;" } UNION {?s ?p ?o . ?s ?p "superoxide" } UNION {?s ?p ?o . ?s ?p "envenomations" } }', 240, 0, 3, 0, 0, 0, 0, 0, 59747, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1999, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#c1a34fab-4a2b-4222-a6eb-09a1f4370730', 4, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1999, 0, 0, w_01
'c38aabcf-b05c-4ca1-af68-1ed754c80e97', 1309182258716, 1309182260716, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "Beardwell syndrome"}  UNION {?s ?p ?o . ?s ?p "arthritis"} UNION {?s ?p ?o . ?s ?p "APRAXIAS" } UNION {?s ?p ?o . ?s ?p "level;" } UNION {?s ?p ?o . ?s ?p "superoxide" }}', 214, 0, 3, 0, 0, 0, 0, 0, 40652, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1998, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#c2b4c82e-d74a-42ab-94fe-5d0f17417e09', 4, 2000, 31, 0, 0, 0, 0, 0, 0, 2, 1999, 1, 12, w_01
'c4c7ac2a-9789-46e2-8b64-3f138f5279c2', 1309182282826, 1309182285076, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "Bicipital syndrome"}  UNION {?s ?p ?o . ?s ?p "arthritis"} UNION {?s ?p ?o . ?s ?p "APRAXIAS" } UNION {?s ?p ?o . ?s ?p "level;" } UNION {?s ?p ?o . ?s ?p "superoxide" }}', 214, 0, 3, 0, 0, 0, 0, 0, 32824, 2250, 0, 0, 0, 0, 0, 0, 0, 2, 1999, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#c351f55c-21f5-408d-94bd-e686f92f2b39', 4, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1999, 0, 0, w_01
'c7121bd8-06dd-4847-a0ec-ac50e149d78f', 1309182031091, 1309182033107, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "trauma"}  UNION {?s ?p ?o . ?s ?p "cough"} UNION {?s ?p ?o . ?s ?p "APRAXIAS" } UNION {?s ?p ?o . ?s ?p "level;" } UNION {?s ?p ?o . ?s ?p "superoxide" } UNION {?s ?p ?o . ?s ?p "envenomations" } }', 241, 0, 3, 0, 0, 0, 0, 0, 135404, 2016, 46, 15, 15, 0, 0, 0, 0, 2, 1999, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#c38aabcf-b05c-4ca1-af68-1ed754c80e97', 4, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1998, 0, 0, w_01
'c72c6a5d-1c3b-40a8-ab5c-b8848a5c73b4', 1309182097576, 1309182099576, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "trauma"}  UNION {?s ?p ?o . ?s ?p "meningitis"} UNION {?s ?p ?o . ?s ?p "APRAXIAS" } UNION {?s ?p ?o . ?s ?p "level;" } UNION {?s ?p ?o . ?s ?p "superoxide" } UNION {?s ?p ?o . ?s ?p "envenomations" } }', 246, 0, 3, 0, 0, 0, 0, 0, 53176, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1999, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#c4c7ac2a-9789-46e2-8b64-3f138f5279c2', 4, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1999, 0, 0, w_01
'c863a585-4a7d-4e4b-a93f-84f56f07e875', 1309181885591, 1309181887607, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "liver"} }', 53, 0, 3, 0, 0, 0, 0, 0, 20096, 2016, 15, 15, 15, 0, 0, 0, 0, 2, 1998, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#c7121bd8-06dd-4847-a0ec-ac50e149d78f', 4, 2000, 31, 0, 0, 0, 0, 0, 0, 2, 1999, 0, 0, w_01
'c97f82a2-1105-4508-a350-f1e1bd0d5615', 1309181817201, 1309181819216, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "cataracts"} }', 57, 0, 3, 0, 0, 0, 0, 0, 43257, 2015, 15, 0, 0, 0, 0, 0, 0, 2, 1999, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#c72c6a5d-1c3b-40a8-ab5c-b8848a5c73b4', 4, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1999, 0, 0, w_01
'ca2f49f0-7588-4e44-b71d-c2a058e7b5d5', 1309182053247, 1309182055247, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "trauma"}  UNION {?s ?p ?o . ?s ?p "Gallstones"} UNION {?s ?p ?o . ?s ?p "APRAXIAS" } UNION {?s ?p ?o . ?s ?p "level;" } UNION {?s ?p ?o . ?s ?p "superoxide" } UNION {?s ?p ?o . ?s ?p "envenomations" } }', 246, 0, 3, 0, 0, 0, 0, 0, 73631, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1999, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#c863a585-4a7d-4e4b-a93f-84f56f07e875', 4, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1998, 0, 0, w_01
'cafa67b0-2920-44c7-b484-2920da51145f', 1309181881591, 1309181883591, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "lactose intolerance"} }', 67, 0, 3, 0, 0, 0, 0, 0, 21510, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1998, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#c97f82a2-1105-4508-a350-f1e1bd0d5615', 4, 2000, 15, 0, 0, 0, 0, 0, 0, 2, 1999, 0, 0, w_01
'cd5eef76-a00f-46e7-b504-8f5b32276724', 1309182012951, 1309182014951, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "trauma"}  UNION {?s ?p ?o . ?s ?p "asthma"} UNION {?s ?p ?o . ?s ?p "APRAXIAS" } UNION {?s ?p ?o . ?s ?p "level;" } UNION {?s ?p ?o . ?s ?p "superoxide" } UNION {?s ?p ?o . ?s ?p "envenomations" } }', 242, 0, 3, 0, 0, 0, 0, 0, 55224, 2000, 15, 0, 0, 0, 0, 0, 0, 2, 1999, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#ca2f49f0-7588-4e44-b71d-c2a058e7b5d5', 4, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1999, 0, 0, w_01
'cf535402-dd54-4a62-a0b2-89f3cce2281b', 1309181958576, 1309181960747, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "zactane"} }', 55, 0, 3, 0, 0, 0, 0, 0, 16947, 2171, 31, 15, 15, 0, 0, 0, 0, 2, 2000, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#cafa67b0-2920-44c7-b484-2920da51145f', 4, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1998, 0, 0, w_01
'd05e3bf6-70e8-43fb-a4a6-a22fbca202a1', 1309181984810, 1309181986810, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "Acemetacin "} }', 59, 0, 3, 0, 0, 0, 0, 0, 89574, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1998, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#cd5eef76-a00f-46e7-b504-8f5b32276724', 4, 2000, 15, 0, 0, 0, 0, 0, 0, 2, 1999, 0, 0, w_01
'd095f21d-0ae7-4055-86fa-2a710f118078', 1309182125716, 1309182127732, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "trauma"}  UNION {?s ?p ?o . ?s ?p "pelvic inflamation"} UNION {?s ?p ?o . ?s ?p "APRAXIAS" } UNION {?s ?p ?o . ?s ?p "level;" } UNION {?s ?p ?o . ?s ?p "superoxide" } UNION {?s ?p ?o . ?s ?p "envenomations" } }', 254, 0, 3, 0, 0, 0, 0, 0, 91588, 2016, 31, 15, 15, 0, 0, 0, 0, 2, 1998, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#cf535402-dd54-4a62-a0b2-89f3cce2281b', 4, 2000, 15, 0, 0, 0, 0, 0, 0, 2, 2000, 0, 0, w_01
'd0e55b4e-4701-47c0-bf86-3cb90936f73b', 1309181921779, 1309181923779, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "Parkinson disease"} }', 65, 0, 3, 0, 0, 0, 0, 0, 6548, 2000, 31, 0, 0, 0, 0, 0, 0, 2, 1998, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#d05e3bf6-70e8-43fb-a4a6-a22fbca202a1', 4, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1998, 0, 0, w_01
'd3001bbc-a666-4ce8-92e7-a88d64addc97', 1309182242638, 1309182244654, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "Bathophobia"}  UNION {?s ?p ?o . ?s ?p "arthritis"} UNION {?s ?p ?o . ?s ?p "APRAXIAS" } UNION {?s ?p ?o . ?s ?p "level;" } UNION {?s ?p ?o . ?s ?p "superoxide" }}', 207, 0, 3, 0, 0, 0, 0, 0, 32817, 2016, 15, 15, 15, 0, 0, 0, 0, 2, 1998, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#d095f21d-0ae7-4055-86fa-2a710f118078', 4, 2000, 15, 0, 0, 0, 0, 0, 0, 2, 1998, 0, 0, w_01
'd308fb22-fcdd-4583-8567-d70c072ba326', 1309182276794, 1309182278794, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "Bestialsadism"}  UNION {?s ?p ?o . ?s ?p "arthritis"} UNION {?s ?p ?o . ?s ?p "APRAXIAS" } UNION {?s ?p ?o . ?s ?p "level;" } UNION {?s ?p ?o . ?s ?p "superoxide" }}', 209, 0, 3, 0, 0, 0, 0, 0, 32819, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1998, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#d0e55b4e-4701-47c0-bf86-3cb90936f73b', 4, 2000, 31, 0, 0, 0, 0, 0, 0, 2, 1998, 0, 0, w_01
'd4179575-9b96-4af7-a62d-e8f105be6217', 1309182206201, 1309182208216, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "trauma"}  UNION {?s ?p ?o . ?s ?p "Baldness"} UNION {?s ?p ?o . ?s ?p "APRAXIAS" } UNION {?s ?p ?o . ?s ?p "level;" } UNION {?s ?p ?o . ?s ?p "superoxide" } UNION {?s ?p ?o . ?s ?p "envenomations" } }', 244, 0, 3, 0, 0, 0, 0, 0, 47412, 2015, 0, 0, 0, 0, 0, 0, 0, 2, 1999, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#d3001bbc-a666-4ce8-92e7-a88d64addc97', 4, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1998, 0, 0, w_01
'd56b0a7b-37b3-43d3-85fa-96341839225d', 1309181972763, 1309181974763, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "aaa"} }', 51, 0, 3, 0, 0, 0, 0, 0, 26630, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1998, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#d308fb22-fcdd-4583-8567-d70c072ba326', 4, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1998, 0, 0, w_01
'd5c2f232-6f40-4d71-b88e-e1b5611de2cd', 1309181994841, 1309181996841, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "Acropustulosis"} }', 62, 0, 3, 0, 0, 0, 0, 0, 19396, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1999, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#d4179575-9b96-4af7-a62d-e8f105be6217', 4, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1999, 0, 0, w_01
'd8388af8-5e6d-4a4c-ba88-2da3bd74194c', 1309182208216, 1309182210232, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "trauma"}  UNION {?s ?p ?o . ?s ?p "Ballard syndrome"} UNION {?s ?p ?o . ?s ?p "APRAXIAS" } UNION {?s ?p ?o . ?s ?p "level;" } UNION {?s ?p ?o . ?s ?p "superoxide" } UNION {?s ?p ?o . ?s ?p "envenomations" } }', 252, 0, 3, 0, 0, 0, 0, 0, 57383, 2016, 15, 15, 0, 15, 0, 0, 0, 2, 1998, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#d56b0a7b-37b3-43d3-85fa-96341839225d', 4, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1998, 0, 0, w_01
'd9165fbe-5d16-4fc9-8e38-b589d3ef260c', 1309182107622, 1309182109638, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "trauma"}  UNION {?s ?p ?o . ?s ?p "muscular dystrophy"} UNION {?s ?p ?o . ?s ?p "APRAXIAS" } UNION {?s ?p ?o . ?s ?p "level;" } UNION {?s ?p ?o . ?s ?p "superoxide" } UNION {?s ?p ?o . ?s ?p "envenomations" } }', 254, 0, 3, 0, 0, 0, 0, 0, 69974, 2016, 15, 15, 15, 0, 0, 0, 0, 2, 1998, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#d5c2f232-6f40-4d71-b88e-e1b5611de2cd', 4, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1999, 0, 0, w_01
'da28e586-5317-47aa-80f0-c43f50f3ee3a', 1309182291107, 1309182293107, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "Bioterrorism"}  UNION {?s ?p ?o . ?s ?p "arthritis"} UNION {?s ?p ?o . ?s ?p "APRAXIAS" } UNION {?s ?p ?o . ?s ?p "level;" } UNION {?s ?p ?o . ?s ?p "superoxide" }}', 208, 0, 3, 0, 0, 0, 0, 0, 36362, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1999, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#d8388af8-5e6d-4a4c-ba88-2da3bd74194c', 4, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1998, 0, 0, w_01
'dd8df122-b10d-4076-8288-d4b1a7569d7d', 1309182095560, 1309182097560, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "trauma"}  UNION {?s ?p ?o . ?s ?p "lymphoma"} UNION {?s ?p ?o . ?s ?p "APRAXIAS" } UNION {?s ?p ?o . ?s ?p "level;" } UNION {?s ?p ?o . ?s ?p "superoxide" } UNION {?s ?p ?o . ?s ?p "envenomations" } }', 244, 0, 3, 0, 0, 0, 0, 0, 117628, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1999, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#d9165fbe-5d16-4fc9-8e38-b589d3ef260c', 4, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1998, 0, 0, w_01
'de9558b1-f565-4df5-990d-f1a6f8b6d105', 1309181829263, 1309181831263, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "cough"} }', 53, 0, 3, 0, 0, 0, 0, 0, 95429, 2000, 15, 0, 0, 0, 0, 0, 0, 2, 1999, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#da28e586-5317-47aa-80f0-c43f50f3ee3a', 4, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1999, 0, 0, w_01
'e03c05a5-ed15-4cce-9310-ec83c8e2e5db', 1309182295122, 1309182297122, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "Birthmark"}  UNION {?s ?p ?o . ?s ?p "arthritis"} UNION {?s ?p ?o . ?s ?p "APRAXIAS" } UNION {?s ?p ?o . ?s ?p "level;" } UNION {?s ?p ?o . ?s ?p "superoxide" }}', 205, 0, 3, 0, 0, 0, 0, 0, 40482, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1999, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#dd8df122-b10d-4076-8288-d4b1a7569d7d', 4, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1999, 0, 0, w_01
'e227e992-3e82-48bd-b653-ffbed5e61a26', 1309182285076, 1309182287091, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "Bifid nose"}  UNION {?s ?p ?o . ?s ?p "arthritis"} UNION {?s ?p ?o . ?s ?p "APRAXIAS" } UNION {?s ?p ?o . ?s ?p "level;" } UNION {?s ?p ?o . ?s ?p "superoxide" }}', 206, 0, 3, 0, 0, 0, 0, 0, 32816, 2015, 15, 0, 0, 0, 0, 0, 0, 2, 1999, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#de9558b1-f565-4df5-990d-f1a6f8b6d105', 4, 2000, 15, 0, 0, 0, 0, 0, 0, 2, 1999, 0, 0, w_01
'e2eb172d-0323-4066-94a3-cd888bfabf62', 1309181833294, 1309181835294, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "diabetes"} }', 56, 0, 3, 0, 0, 0, 0, 0, 10636, 2000, 15, 0, 0, 0, 0, 0, 0, 2, 1999, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#e03c05a5-ed15-4cce-9310-ec83c8e2e5db', 4, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1999, 0, 0, w_01
'e427641c-7d32-41b3-9c36-e8c0905c9e38', 1309182004872, 1309182006872, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "trauma"}  UNION {?s ?p ?o . ?s ?p "allergy"} UNION {?s ?p ?o . ?s ?p "APRAXIAS" } UNION {?s ?p ?o . ?s ?p "level;" } UNION {?s ?p ?o . ?s ?p "superoxide" } UNION {?s ?p ?o . ?s ?p "envenomations" } }', 243, 0, 3, 0, 0, 0, 0, 0, 41899, 2000, 0, 0, 0, 0, 0, 0, 0, 2, 1999, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#e227e992-3e82-48bd-b653-ffbed5e61a26', 4, 2000, 15, 0, 0, 0, 0, 0, 0, 2, 1999, 0, 0, w_01
